Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Price after discount
OD2121,C006,P1856,28-01-2022,456,30%,319
OD2122,C007,P1857,26-02-2022,1189,25%,892
OD2123,C008,P1858,21-02-2021,1298,25%,974
OD2124,C009,P1859,17-03-2021,1456,30%,1019
OD2125,C010,P1860,14-08-2022,1478,30%,1035
OD2126,C011,P1861,08-06-2021,256,30%,179
OD2127,C012,P1862,01-03-2021,2698,40%,1619
OD2128,C013,P1863,02-10-2022,2364,40%,1418
OD2129,C014,P1864,03-07-2022,1236,40%,742
OD2130,C015,P1864,15-01-2022,756,40%,454
OD2131,C016,P1864,18-05-2021,326,40%,196
OD2132,C017,P1864,10-03-2022,453,40%,272
OD2133,C018,P1864,27-05-2022,326,45%,179
OD2134,C019,P1864,23-07-2021,456,45%,251
OD2135,C020,P1864,26-12-2021,456,45%,251
OD2136,C021,P1865,24-03-2022,456,47%,242
OD2137,C022,P1866,31-12-2021,456,47%,242
OD2138,C023,P1867,05-04-2022,236,46%,127
OD2139,C024,P1868,09-02-2021,996,46%,538
OD2140,C025,P1869,20-02-2021,654,46%,353
OD2141,C026,P1870,04-03-2022,456,30%,319
OD2142,C027,P1871,27-03-2022,785,30%,550
OD2143,C028,P1872,03-01-2022,365,30%,256
OD2144,C029,P1873,17-03-2022,965,30%,676
OD2145,C030,P1874,07-07-2022,444,30%,311
OD2146,C031,P1875,26-11-2021,569,35%,370
OD2147,C032,P1876,13-04-2021,475,35%,309
OD2148,C033,P1877,17-08-2022,598,35%,389
OD2149,C034,P1878,03-02-2023,536,35%,348
OD2150,C035,P1879,15-02-2021,256,35%,166
OD2151,C036,P1880,16-09-2021,456,35%,296
OD2152,C037,P1881,01-01-2023,456,40%,274
OD2153,C038,P1882,01-11-2022,745,40%,447
OD2154,C039,P1883,31-10-2022,356,15%,303
OD2155,C040,P1884,21-12-2022,1189,15%,1011
OD2156,C041,P1885,12-05-2022,426,15%,362
OD2157,C042,P1886,28-11-2021,1126,12%,991
OD2158,C043,P1887,09-02-2021,1145,12%,1008
OD2159,C044,P1888,01-09-2022,1235,12%,1087
OD2160,C045,P1889,25-02-2022,1564,34%,1032
OD2161,C046,P1890,28-10-2021,654,34%,432
OD2162,C047,P1891,24-01-2023,854,34%,564
OD2163,C048,P1892,15-05-2021,475,34%,314
OD2164,C049,P1892,21-02-2022,349,34%,230
OD2165,C050,P1892,10-05-2021,350,34%,231
OD2166,C051,P1892,14-06-2022,351,44%,197
OD2167,C052,P1892,14-02-2021,352,44%,197
OD2168,C053,P1892,01-01-2021,353,44%,198
OD2169,C054,P1893,05-04-2022,354,44%,198
OD2170,C055,P1894,17-06-2022,355,44%,199
OD2171,C056,P1895,11-09-2022,356,10%,320
OD2172,C057,P1896,18-10-2022,999,10%,899
OD2173,C058,P1897,07-01-2023,555,10%,500
OD2174,C059,P1898,23-03-2022,555,30%,389
OD2175,C060,P1899,02-08-2022,555,30%,389
OD2176,C061,P1900,08-06-2021,555,30%,389
OD2177,C062,P1901,07-11-2021,1025,25%,769
OD2178,C063,P1902,04-01-2021,1025,25%,769
OD2179,C064,P1903,14-08-2022,1025,30%,718
OD2180,C065,P1904,10-09-2022,555,30%,389
OD2181,C066,P1905,10-01-2021,599,30%,419
OD2182,C067,P1906,29-12-2021,555,40%,333
OD2183,C068,P1907,08-12-2022,555,40%,333
OD2184,C069,P1908,24-11-2022,565,40%,339
OD2185,C070,P1909,04-10-2021,555,40%,333
OD2186,C071,P1910,26-10-2021,999,40%,599
OD2187,C072,P1911,30-07-2022,999,40%,599
OD2188,C073,P1912,16-04-2021,999,45%,549
OD2189,C074,P1913,07-06-2021,999,45%,549
OD2190,C075,P1914,31-08-2022,1119,45%,615
OD2191,C076,P1915,11-01-2022,1119,47%,593
OD2192,C077,P1916,05-11-2021,1119,47%,593
OD2193,C078,P1917,04-01-2021,1119,46%,604
OD2194,C079,P1918,30-04-2022,985,46%,532
OD2195,C080,P1919,15-09-2021,985,46%,532
OD2196,C081,P1920,20-10-2021,985,30%,690
OD2197,C082,P1921,11-04-2021,985,30%,690
OD2198,C083,P1922,23-01-2023,985,30%,690
OD2199,C084,P1923,26-11-2022,369,30%,258
OD2200,C085,P1924,04-07-2021,399,30%,279
OD2201,C086,P1925,10-11-2021,399,35%,259
OD2202,C087,P1926,19-08-2022,399,35%,259
OD2203,C088,P1927,24-03-2023,399,35%,259
OD2204,C089,P1928,19-06-2022,555,35%,361
OD2205,C090,P1928,29-03-2022,555,35%,361
OD2206,C091,P1928,25-08-2021,555,35%,361
OD2207,C092,P1928,20-05-2022,555,40%,333
OD2208,C093,P1928,28-03-2022,675,40%,405
OD2209,C094,P1928,14-07-2022,675,15%,574
OD2210,C095,P1929,12-05-2021,675,15%,574
OD2211,C096,P1930,01-06-2021,654,15%,556
OD2212,C097,P1931,21-06-2022,654,35%,425
OD2213,C098,P1932,19-10-2022,654,35%,425
OD2214,C099,P1933,25-02-2023,654,35%,425
OD2215,C100,P1934,09-06-2021,356,35%,231
OD2216,C001,P1935,01-06-2022,686,55%,309
OD2217,C002,P1936,24-08-2022,456,55%,205
OD2218,C003,P1937,10-01-2022,516,55%,232
OD2219,C004,P1938,24-08-2022,355,55%,160
OD2220,C005,P1939,22-04-2021,465,50%,233
OD2221,C006,P1940,09-07-2022,965,50%,483
OD2222,C007,P1941,12-11-2021,1158,50%,579
OD2223,C008,P1942,21-03-2023,264,50%,132
OD2224,C009,P1943,20-09-2021,433,50%,217
OD2225,C010,P1944,13-07-2022,562,30%,393
OD2226,C011,P1945,19-01-2023,423,32%,288
OD2227,C012,P1946,30-03-2022,621,25%,466
OD2228,C013,P1947,26-11-2021,333,45%,183
OD2229,C014,P1948,30-10-2022,236,15%,201
OD2230,C015,P1949,05-01-2021,456,33%,306
OD2231,C016,P1950,18-12-2022,963,42%,559
OD2232,C017,P1951,05-11-2021,234,42%,136
OD2233,C018,P1952,05-10-2022,456,39%,278
OD2234,C019,P1953,20-09-2021,564,39%,344
OD2235,C020,P1954,10-09-2021,634,39%,387
OD2236,C021,P1955,05-10-2021,236,39%,144
OD2237,C022,P1956,07-06-2022,444,30%,311
OD2238,C023,P1957,28-10-2022,456,30%,319
OD2239,C024,P1958,27-05-2022,963,30%,674
OD2240,C025,P1959,14-02-2021,456,25%,342
OD2241,C026,P1960,10-09-2022,1189,25%,892
OD2242,C027,P1961,12-02-2023,1298,30%,909
OD2243,C028,P1962,05-01-2021,1456,30%,1019
OD2244,C029,P1963,12-04-2021,1478,30%,1035
OD2245,C030,P1964,07-02-2022,256,40%,154
OD2246,C031,P1965,17-07-2021,2698,40%,1619
OD2247,C032,P1966,26-05-2021,2364,40%,1418
OD2248,C033,P1967,04-04-2021,1236,40%,742
OD2249,C034,P1968,26-03-2021,756,40%,454
OD2250,C035,P1969,31-08-2022,326,40%,196
OD2251,C036,P1970,18-08-2022,453,45%,249
OD2252,C037,P1971,19-04-2022,326,45%,179
OD2253,C038,P1972,25-09-2021,456,45%,251
OD2254,C039,P1973,12-11-2022,675,47%,358
OD2255,C040,P1974,05-06-2022,654,47%,347
OD2256,C041,P1975,06-12-2022,654,46%,353
OD2257,C042,P1976,05-01-2022,654,46%,353
OD2258,C043,P1977,02-05-2022,654,46%,353
OD2259,C044,P1978,05-06-2021,356,30%,249
OD2260,C045,P1979,20-11-2021,686,30%,480
OD2261,C046,P1980,16-09-2021,456,30%,319
OD2262,C047,P1981,29-09-2022,516,30%,361
OD2263,C048,P1982,12-05-2021,355,30%,249
OD2264,C049,P1983,28-09-2022,465,35%,302
OD2265,C050,P1984,14-06-2022,965,35%,627
OD2266,C051,P1985,09-12-2022,1158,35%,753
OD2267,C052,P1985,06-10-2021,264,35%,172
OD2268,C053,P1985,02-02-2023,433,35%,281
OD2269,C054,P1985,28-01-2021,562,35%,365
OD2270,C055,P1985,11-04-2021,423,40%,254
OD2271,C056,P1985,03-12-2022,621,40%,373
OD2272,C057,P1985,22-01-2022,333,15%,283
OD2273,C058,P1985,10-10-2022,236,15%,201
OD2274,C059,P1986,07-08-2022,456,15%,388
OD2275,C060,P1987,09-03-2023,963,34%,636
OD2276,C061,P1988,25-06-2021,234,34%,154
OD2277,C062,P1989,10-09-2022,456,34%,301
OD2278,C063,P1990,17-10-2021,564,34%,372
OD2279,C064,P1991,10-10-2022,634,34%,418
OD2280,C065,P1992,27-06-2022,236,34%,156
OD2281,C066,P1993,04-07-2022,444,44%,249
OD2282,C067,P1994,11-09-2022,456,44%,255
OD2283,C068,P1995,10-10-2022,963,44%,539
OD2284,C069,P1996,23-03-2022,456,44%,255
OD2285,C070,P1997,12-08-2021,1189,44%,666
OD2286,C071,P1998,09-03-2022,1298,10%,1168
OD2287,C072,P1999,21-04-2022,1456,10%,1310
OD2288,C073,P2000,23-09-2022,1478,10%,1330
OD2289,C074,P2001,18-01-2021,256,30%,179
OD2290,C075,P2002,15-11-2021,2698,30%,1889
OD2291,C076,P2003,27-02-2022,2364,30%,1655
OD2292,C077,P2004,20-05-2022,1236,25%,927
OD2293,C078,P2005,16-02-2022,756,25%,567
OD2294,C079,P2006,20-08-2021,326,30%,228
OD2295,C080,P2007,07-07-2022,453,30%,317
OD2296,C081,P2008,16-01-2022,326,30%,228
OD2297,C082,P2009,11-11-2022,456,40%,274
OD2298,C083,P2010,14-07-2021,675,40%,405
OD2299,C084,P2011,15-01-2021,654,40%,392
OD2300,C085,P2012,31-12-2022,654,40%,392
OD2301,C086,P2013,09-10-2021,654,40%,392
OD2302,C087,P2014,21-07-2022,654,40%,392
OD2303,C088,P2015,11-02-2023,356,45%,196
OD2304,C089,P2016,14-02-2021,686,45%,377
OD2305,C090,P2017,03-01-2021,456,45%,251
OD2306,C091,P2018,06-05-2021,516,47%,273
OD2307,C092,P2019,10-11-2022,355,47%,188
OD2308,C093,P2020,21-05-2021,465,46%,251
OD2309,C094,P2021,21-10-2021,965,46%,521
OD2310,C095,P2022,29-01-2022,1158,46%,625
OD2311,C096,P2023,17-05-2022,264,30%,185
OD2312,C097,P2024,02-03-2022,433,30%,303
OD2313,C098,P2025,05-06-2022,562,30%,393
OD2314,C099,P2026,04-02-2021,423,30%,296
OD2315,C100,P2027,05-10-2022,621,30%,435
OD2316,C001,P2028,15-02-2022,333,35%,216
OD2317,C002,P2029,23-03-2022,236,35%,153
OD2318,C003,P2030,25-03-2021,456,35%,296
OD2319,C004,P2031,28-11-2022,963,35%,626
OD2320,C005,P2032,13-08-2021,234,35%,152
OD2321,C006,P2033,08-10-2021,456,35%,296
OD2322,C007,P2034,20-05-2021,564,40%,338
OD2323,C008,P2035,04-01-2023,634,40%,380
OD2324,C009,P2036,16-07-2022,236,15%,201
OD2325,C010,P2037,19-09-2021,444,15%,377
OD2326,C011,P2038,19-06-2022,456,15%,388
OD2327,C012,P2038,09-07-2021,963,35%,626
OD2328,C013,P2038,23-07-2021,456,35%,296
OD2329,C014,P2038,14-10-2021,1189,35%,773
OD2330,C015,P2038,09-01-2021,1298,35%,844
OD2331,C016,P2038,29-07-2021,1456,55%,655
OD2332,C017,P2038,03-02-2023,1478,55%,665
OD2333,C018,P2039,01-07-2022,256,55%,115
OD2334,C019,P2040,19-01-2023,2698,55%,1214
OD2335,C020,P2041,05-10-2022,2364,50%,1182
OD2336,C021,P2042,07-07-2022,1236,50%,618
OD2337,C022,P2043,02-10-2022,756,50%,378
OD2338,C023,P2044,26-03-2021,326,50%,163
OD2339,C024,P2045,01-09-2022,453,50%,227
OD2340,C025,P2046,20-05-2022,326,30%,228
OD2341,C026,P2047,24-08-2022,456,32%,310
OD2342,C027,P2048,08-11-2022,456,25%,342
OD2343,C028,P2049,02-01-2023,456,45%,251
OD2344,C029,P2050,27-06-2022,456,15%,388
OD2345,C030,P2051,20-08-2021,236,33%,158
OD2346,C031,P2052,12-01-2022,996,42%,578
OD2347,C032,P2053,01-08-2022,654,42%,379
OD2348,C033,P2054,23-04-2022,965,39%,589
OD2349,C034,P2055,02-03-2022,1158,39%,706
OD2350,C035,P2056,07-05-2021,264,39%,161
OD2351,C036,P2057,14-08-2021,433,39%,264
OD2352,C037,P2058,25-08-2021,562,30%,393
OD2353,C038,P2059,03-08-2022,423,30%,296
OD2354,C039,P2060,29-05-2022,621,30%,435
OD2355,C040,P2061,25-11-2022,333,25%,250
OD2356,C041,P2062,11-11-2021,236,25%,177
OD2357,C042,P2063,10-01-2023,456,30%,319
OD2358,C043,P2063,27-03-2023,963,30%,674
OD2359,C044,P2063,22-09-2022,234,30%,164
OD2360,C045,P2063,28-06-2022,456,40%,274
OD2361,C046,P2063,15-04-2021,564,40%,338
OD2362,C047,P2063,17-03-2021,634,40%,380
OD2363,C048,P2064,28-12-2021,236,40%,142
OD2364,C049,P2065,02-01-2023,444,40%,266
OD2365,C050,P2066,17-06-2021,456,40%,274
OD2366,C051,P2067,02-09-2022,963,45%,530
OD2367,C052,P2068,07-01-2022,456,45%,251
OD2368,C053,P2069,12-08-2021,1189,45%,654
OD2369,C054,P2070,22-03-2022,1298,47%,688
OD2370,C055,P2071,26-12-2021,1456,47%,772
OD2371,C056,P2072,01-07-2022,1478,46%,798
OD2372,C057,P2073,09-01-2023,256,46%,138
OD2373,C058,P2074,05-08-2022,2698,46%,1457
OD2374,C059,P2075,23-09-2021,2364,30%,1655
OD2375,C060,P2076,25-10-2022,1236,30%,865
OD2376,C061,P2077,02-03-2022,756,30%,529
OD2377,C062,P2078,13-05-2021,326,30%,228
OD2378,C063,P2079,08-02-2023,453,30%,317
OD2379,C064,P2080,31-03-2023,326,35%,212
OD2380,C065,P2081,16-12-2021,456,35%,296
OD2381,C066,P2082,17-04-2021,675,35%,439
OD2382,C067,P2083,09-01-2022,654,35%,425
OD2383,C068,P2084,26-12-2022,654,35%,425
OD2384,C069,P2085,14-11-2021,654,35%,425
OD2385,C070,P2086,30-08-2022,654,40%,392
OD2386,C071,P2087,17-08-2021,356,40%,214
OD2387,C072,P2088,26-06-2021,686,15%,583
OD2388,C073,P2089,25-03-2021,456,15%,388
OD2389,C074,P2090,23-12-2022,516,15%,439
OD2390,C075,P2090,13-08-2021,355,30%,249
OD2391,C076,P2090,07-05-2022,465,30%,326
OD2392,C077,P2090,27-12-2022,965,14%,830
OD2393,C078,P2090,22-04-2022,1158,14%,996
OD2394,C079,P2090,04-01-2023,264,14%,227
OD2395,C080,P2091,25-09-2022,433,14%,372
OD2396,C081,P2092,17-05-2022,562,12%,495
OD2397,C082,P2093,18-01-2023,423,12%,372
OD2398,C083,P2094,30-12-2021,621,12%,546
OD2399,C084,P2095,10-02-2023,333,12%,293
OD2400,C085,P2096,30-04-2021,236,12%,208
OD2401,C086,P2097,09-10-2021,456,12%,401
OD2402,C087,P2098,31-10-2022,963,34%,636
OD2403,C088,P2099,31-03-2022,234,34%,154
OD2404,C089,P2100,31-03-2021,456,34%,301
OD2405,C090,P2101,04-03-2023,564,34%,372
OD2406,C091,P2102,29-09-2022,634,34%,418
OD2407,C092,P2103,06-08-2022,236,34%,156
OD2408,C093,P2104,13-04-2021,444,44%,249
OD2409,C094,P2105,05-02-2022,456,44%,255
OD2410,C095,P2106,21-09-2021,963,44%,539
OD2411,C096,P2107,19-10-2021,456,44%,255
OD2412,C097,P2108,18-02-2021,1189,44%,666
OD2413,C098,P2109,23-11-2022,1298,10%,1168
OD2414,C099,P2110,01-07-2022,1456,10%,1310
OD2415,C100,P2111,12-04-2022,1478,10%,1330
OD2416,C001,P2112,14-10-2021,256,30%,179
OD2417,C002,P2113,21-05-2021,2698,30%,1889
OD2418,C003,P2114,03-08-2022,2364,30%,1655
OD2419,C004,P2115,06-07-2021,1236,25%,927
OD2420,C005,P2116,08-08-2022,756,25%,567
OD2421,C006,P2117,15-12-2021,326,30%,228
OD2422,C007,P2118,14-08-2022,453,30%,317
OD2423,C008,P2119,06-12-2021,326,30%,228
OD2424,C009,P2120,30-06-2021,456,40%,274
OD2425,C010,P2121,18-02-2022,456,40%,274
OD2426,C011,P2122,18-07-2021,456,40%,274
OD2427,C012,P2123,25-04-2022,456,40%,274
OD2428,C013,P2124,05-12-2022,236,40%,142
OD2429,C014,P2125,24-04-2022,996,40%,598
OD2430,C015,P2126,26-01-2021,654,45%,360
OD2431,C016,P2127,26-07-2021,456,45%,251
OD2432,C017,P2128,27-01-2022,785,45%,432
OD2433,C018,P2129,07-12-2022,365,47%,193
OD2434,C019,P2130,23-01-2021,965,47%,511
OD2435,C020,P2131,20-10-2022,444,46%,240
OD2436,C021,P2132,08-08-2022,569,46%,307
OD2437,C022,P2133,24-09-2021,475,46%,257
OD2438,C023,P2134,02-10-2022,598,30%,419
OD2439,C024,P2134,11-09-2022,536,30%,375
OD2440,C025,P2134,14-02-2022,256,30%,179
OD2441,C026,P2134,04-08-2021,456,30%,319
OD2442,C027,P2134,18-09-2022,456,30%,319
OD2443,C028,P2135,18-03-2022,745,35%,484
OD2444,C029,P2136,03-10-2021,356,35%,231
OD2445,C030,P2137,05-02-2022,1189,35%,773
OD2446,C031,P2138,03-09-2021,426,35%,277
OD2447,C032,P2139,21-12-2022,1126,35%,732
OD2448,C033,P2140,03-03-2022,1145,35%,744
OD2449,C034,P2141,16-11-2021,1235,40%,741
OD2450,C035,P2142,14-08-2021,1564,40%,938
OD2451,C036,P2143,12-07-2022,654,15%,556
OD2452,C037,P2144,31-01-2022,854,15%,726
OD2453,C038,P2145,05-02-2023,475,15%,404
OD2454,C039,P2146,24-07-2021,349,35%,227
OD2455,C040,P2147,08-01-2022,350,35%,228
OD2456,C041,P2148,13-08-2021,351,35%,228
OD2457,C042,P2149,26-03-2022,352,35%,229
OD2458,C043,P2150,08-12-2021,353,55%,159
OD2459,C044,P2151,26-11-2022,354,55%,159
OD2460,C045,P2152,03-02-2023,355,55%,160
OD2461,C046,P2153,26-01-2022,356,55%,160
OD2462,C047,P2154,15-09-2021,999,50%,500
OD2463,C048,P2155,29-03-2022,555,50%,278
OD2464,C049,P2156,07-12-2021,555,50%,278
OD2465,C050,P2157,03-01-2021,555,50%,278
OD2466,C051,P2158,13-06-2021,555,50%,278
OD2467,C052,P2159,11-11-2022,1025,30%,718
OD2468,C053,P2160,15-12-2022,1025,32%,697
OD2469,C054,P2161,07-10-2022,1025,25%,769
OD2470,C055,P2162,23-10-2021,555,45%,305
OD2471,C056,P2163,01-11-2021,599,15%,509
OD2472,C057,P2164,16-04-2021,555,33%,372
OD2473,C058,P2165,21-09-2022,555,42%,322
OD2474,C059,P2166,05-05-2022,565,42%,328
OD2475,C060,P2167,01-01-2022,555,39%,339
OD2476,C061,P2168,16-07-2021,999,39%,609
OD2477,C062,P2169,05-07-2021,999,39%,609
OD2478,C063,P2170,05-05-2021,999,39%,609
OD2479,C064,P2171,04-11-2021,999,30%,699
OD2480,C065,P2172,08-03-2021,1119,30%,783
OD2481,C066,P2173,06-08-2022,1119,30%,783
OD2482,C067,P2174,26-06-2021,1119,25%,839
OD2483,C068,P2175,22-12-2021,1119,25%,839
OD2484,C069,P2176,07-11-2022,985,30%,690
OD2485,C070,P2176,28-07-2022,985,30%,690
OD2486,C071,P2176,12-11-2022,985,30%,690
OD2487,C072,P2176,12-01-2022,985,40%,591
OD2488,C073,P2176,19-05-2022,985,40%,591
OD2489,C074,P2177,08-01-2021,369,40%,221
OD2490,C075,P2178,15-03-2022,399,40%,239
OD2491,C076,P2179,13-01-2023,399,40%,239
OD2492,C077,P2180,14-08-2022,399,40%,239
OD2493,C078,P2181,18-04-2021,399,45%,219
OD2494,C079,P2182,13-09-2022,555,45%,305
OD2495,C080,P2183,15-06-2021,555,45%,305
OD2496,C081,P2184,19-08-2021,555,47%,294
OD2497,C082,P2185,19-05-2022,555,47%,294
OD2498,C083,P2186,12-05-2021,675,46%,365
OD2499,C084,P2187,30-11-2022,675,46%,365
OD2500,C085,P2188,11-06-2022,675,46%,365
OD2501,C086,P2189,19-02-2021,654,30%,458
OD2502,C087,P2190,03-11-2022,654,30%,458
OD2503,C088,P2191,31-12-2021,654,30%,458
OD2504,C089,P2192,10-06-2022,654,30%,458
OD2505,C090,P2193,16-09-2022,356,30%,249
OD2506,C091,P2194,28-05-2022,686,35%,446
OD2507,C092,P2195,18-03-2023,456,35%,296
OD2508,C093,P2196,20-02-2021,516,35%,335
OD2509,C094,P2197,20-07-2021,355,35%,231
OD2510,C095,P2198,04-06-2021,465,35%,302
OD2511,C096,P2199,26-08-2021,965,35%,627
OD2512,C097,P2200,18-09-2021,1158,40%,695
OD2513,C098,P2201,19-08-2022,264,40%,158
OD2514,C099,P2202,29-07-2022,433,15%,368
OD2515,C100,P2203,07-03-2023,562,15%,478
OD2516,C001,P2204,18-08-2022,423,15%,360
OD2517,C002,P2204,30-05-2022,621,44%,348
OD2518,C003,P2204,05-03-2022,333,44%,186
OD2519,C004,P2204,10-09-2022,236,44%,132
OD2520,C005,P2204,08-11-2021,456,44%,255
OD2521,C006,P2204,03-03-2023,963,10%,867
OD2522,C007,P2205,30-12-2021,234,10%,211
OD2523,C008,P2206,16-12-2021,456,10%,410
OD2524,C009,P2207,16-03-2022,564,30%,395
OD2525,C010,P2208,19-05-2021,634,30%,444
OD2526,C011,P2209,01-07-2021,236,30%,165
OD2527,C012,P2210,23-02-2022,444,25%,333
OD2528,C013,P2211,17-08-2022,456,25%,342
OD2529,C014,P2212,15-01-2023,963,30%,674
OD2530,C015,P2213,01-02-2023,456,30%,319
OD2531,C016,P2214,01-08-2021,1189,30%,832
OD2532,C017,P2215,25-12-2021,1298,40%,779
OD2533,C018,P2216,17-03-2021,1456,40%,874
OD2534,C019,P2217,10-08-2022,1478,40%,887
OD2535,C020,P2218,26-12-2022,256,40%,154
OD2536,C021,P2219,28-08-2021,2698,40%,1619
OD2537,C022,P2220,07-02-2022,2364,40%,1418
OD2538,C023,P2221,06-05-2022,1236,45%,680
OD2539,C024,P2222,12-06-2022,756,45%,416
OD2540,C025,P2223,18-01-2022,326,45%,179
OD2541,C026,P2224,04-10-2021,453,47%,240
OD2542,C027,P2225,12-08-2021,326,47%,173
OD2543,C028,P2226,20-03-2023,456,46%,246
OD2544,C029,P2227,03-03-2023,675,46%,365
OD2545,C030,P2228,19-03-2023,654,46%,353
OD2546,C031,P2229,24-12-2022,654,30%,458
OD2547,C032,P2230,22-03-2023,654,30%,458
OD2548,C033,P2231,28-12-2021,654,30%,458
OD2549,C034,P2232,23-10-2021,356,30%,249
OD2550,C035,P2233,25-07-2022,686,30%,480
OD2551,C036,P2234,29-11-2021,456,35%,296
OD2552,C037,P2235,16-03-2021,516,35%,335
OD2553,C038,P2236,11-10-2022,355,35%,231
OD2554,C039,P2237,21-10-2021,465,35%,302
OD2555,C040,P2238,04-02-2021,965,35%,627
OD2556,C041,P2239,12-03-2023,1158,35%,753
OD2557,C042,P2240,03-10-2021,264,40%,158
OD2558,C043,P2241,09-08-2022,433,40%,260
OD2559,C044,P2242,20-05-2021,562,15%,478
OD2560,C045,P2243,21-04-2021,423,15%,360
OD2561,C046,P2244,28-01-2021,621,15%,528
OD2562,C047,P2245,18-06-2021,333,35%,216
OD2563,C048,P2246,23-07-2021,236,35%,153
OD2564,C049,P2247,12-08-2021,456,35%,296
OD2565,C050,P2248,27-10-2021,963,35%,626
OD2566,C051,P2249,27-08-2022,234,55%,105
OD2567,C052,P2250,15-12-2021,456,55%,205
OD2568,C053,P2251,23-03-2022,564,55%,254
OD2569,C054,P2252,02-03-2022,634,55%,285
OD2570,C055,P2253,28-04-2022,236,50%,118
OD2571,C056,P2254,11-01-2023,444,50%,222
OD2572,C057,P2255,11-02-2021,456,50%,228
OD2573,C058,P2256,02-08-2021,963,50%,482
OD2574,C059,P2257,14-03-2023,456,50%,228
OD2575,C060,P2258,03-06-2021,1189,30%,832
OD2576,C061,P2259,03-02-2023,1298,32%,883
OD2577,C062,P2260,05-01-2023,1456,25%,1092
OD2578,C063,P2261,20-06-2021,1478,45%,813
OD2579,C064,P2261,11-04-2021,256,15%,218
OD2580,C065,P2261,23-10-2022,2698,33%,1808
OD2581,C066,P2261,26-01-2023,2364,42%,1371
OD2582,C067,P2261,28-04-2022,1236,42%,717
OD2583,C068,P2262,09-01-2023,756,39%,461
OD2584,C069,P2263,18-03-2023,326,39%,199
OD2585,C070,P2264,17-05-2022,453,39%,276
OD2586,C071,P2265,25-05-2021,326,39%,199
OD2587,C072,P2266,10-11-2022,456,30%,319
OD2588,C073,P2267,08-02-2021,675,30%,473
OD2589,C074,P2268,01-03-2021,654,30%,458
OD2590,C075,P2269,11-09-2022,654,25%,491
OD2591,C076,P2270,07-02-2023,654,25%,491
OD2592,C077,P2271,14-11-2022,654,30%,458
OD2593,C078,P2272,04-01-2023,356,30%,249
OD2594,C079,P2273,20-03-2021,686,30%,480
OD2595,C080,P2274,19-03-2023,456,40%,274
OD2596,C081,P2275,22-02-2021,516,40%,310
OD2597,C082,P2276,25-07-2022,355,40%,213
OD2598,C083,P2277,03-04-2022,465,40%,279
OD2599,C084,P2278,09-08-2021,965,40%,579
OD2600,C085,P2279,01-08-2021,1158,40%,695
OD2601,C086,P2280,01-07-2022,264,45%,145
OD2602,C087,P2280,22-09-2022,433,45%,238
OD2603,C088,P2280,19-06-2021,562,45%,309
OD2604,C089,P2280,27-12-2022,423,47%,224
OD2605,C090,P2280,28-05-2022,621,47%,329
OD2606,C091,P2280,01-03-2023,333,46%,180
OD2607,C092,P2280,06-02-2022,236,46%,127
OD2608,C093,P2281,07-09-2021,456,46%,246
OD2609,C094,P2282,30-10-2021,963,30%,674
OD2610,C095,P2283,04-11-2021,234,30%,164
OD2611,C096,P2284,04-01-2021,456,30%,319
OD2612,C097,P2285,14-08-2021,564,30%,395
OD2613,C098,P2286,01-02-2021,634,30%,444
OD2614,C099,P2287,30-11-2022,236,35%,153
OD2615,C100,P2288,11-03-2021,444,35%,289
OD2616,C001,P2289,17-01-2022,456,35%,296
OD2617,C002,P2290,29-01-2021,963,35%,626
OD2618,C003,P2291,16-12-2022,456,35%,296
OD2619,C004,P2292,10-03-2022,1189,35%,773
OD2620,C005,P2293,11-10-2021,1298,40%,779
OD2621,C006,P2294,01-12-2021,1456,40%,874
OD2622,C007,P2295,02-05-2022,1478,15%,1256
OD2623,C008,P2296,28-02-2023,256,15%,218
OD2624,C009,P2297,07-08-2021,2698,15%,2293
OD2625,C010,P2298,22-07-2022,2364,35%,1537
OD2626,C011,P2299,20-02-2021,1236,35%,803
OD2627,C012,P2300,25-07-2021,756,35%,491
OD2628,C013,P2301,27-05-2021,326,35%,212
OD2629,C014,P2302,13-08-2021,453,35%,294
OD2630,C015,P2303,01-07-2022,326,35%,212
OD2631,C016,P2304,20-05-2022,456,40%,274
OD2632,C017,P2305,17-01-2021,456,40%,274
OD2633,C018,P2306,24-07-2022,456,15%,388
OD2634,C019,P2307,05-01-2021,456,15%,388
OD2635,C020,P2308,30-03-2021,236,15%,201
OD2636,C021,P2309,22-03-2022,996,35%,647
OD2637,C022,P2310,25-07-2021,654,35%,425
OD2638,C023,P2311,30-12-2022,965,35%,627
OD2639,C024,P2312,07-09-2021,1158,35%,753
OD2640,C025,P2313,27-09-2022,264,55%,119
OD2641,C026,P2314,22-03-2023,433,55%,195
OD2642,C027,P2315,24-02-2022,562,55%,253
OD2643,C028,P2316,13-02-2021,423,55%,190
OD2644,C029,P2317,08-07-2022,621,50%,311
OD2645,C030,P2318,03-12-2022,333,50%,167
OD2646,C031,P2319,22-04-2021,236,50%,118
OD2647,C032,P2320,13-08-2022,456,50%,228
OD2648,C033,P2321,24-02-2022,963,50%,482
OD2649,C034,P2322,19-03-2021,234,30%,164
OD2650,C035,P2323,01-02-2023,456,32%,310
OD2651,C036,P2324,25-01-2021,564,25%,423
OD2652,C037,P2325,14-02-2023,634,45%,349
